datetime,temp_c,wind_speed_knots,wave_height_m,visibility_km,incidents,hour,day,month,hour_sin,hour_cos,month_sin,month_cos,temp_c_lag_1,temp_c_lag_2,temp_c_lag_24,wind_speed_knots_lag_1,wind_speed_knots_lag_2,wind_speed_knots_lag_24,wave_height_m_lag_1,wave_height_m_lag_2,wave_height_m_lag_24,visibility_km_lag_1,visibility_km_lag_2,visibility_km_lag_24,incidents_lag_1,incidents_lag_2,incidents_lag_24,wave_height_m_rolling_6h,wave_height_m_rolling_12h,wind_speed_knots_rolling_6h,wind_speed_knots_rolling_12h
2023-01-02 10:00:00,4.19436525625425,4.697613333333334,0.8316666666666667,19.2568333018864,0,10,2,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,3.616043158129704,6.275170090269384,5.975377347013771,3.822885333333333,4.827202666666667,13.963250666666667,0.8594444444444443,0.8266666666666667,1.761111111111111,19.125100603488917,17.55740914755707,16.710372307604896,0.0,0.0,1.0,0.8860185185185184,0.9947222222222223,5.107979555555556,6.185190888888889
2023-01-02 11:00:00,5.421302147801451,4.5032293333333335,0.8216666666666667,19.86828041085277,0,11,2,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,4.19436525625425,3.616043158129704,5.651674757764034,4.697613333333334,3.822885333333333,14.190032,0.8316666666666667,0.8594444444444443,1.7744444444444445,19.2568333018864,19.125100603488917,17.405430656269118,0.0,0.0,0.0,0.8662037037037038,0.964537037037037,4.735410222222222,6.182491111111112
2023-01-02 12:00:00,4.586644292904704,5.248368,0.8088888888888889,19.458601863367868,0,12,2,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,5.421302147801451,4.19436525625425,6.510764512788896,4.5032293333333335,4.697613333333334,13.250509333333332,0.8216666666666667,0.8316666666666667,1.8127777777777776,19.86828041085277,19.2568333018864,17.70198997016826,0.0,0.0,0.0,0.8458333333333332,0.9384259259259259,4.686814222222222,6.025904000000001
2023-01-02 13:00:00,3.9339605160936952,5.896314666666666,0.7666666666666666,19.82660104566995,0,13,2,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,4.586644292904704,5.421302147801451,5.098609246930305,5.248368,4.5032293333333335,14.967568,0.8088888888888889,0.8216666666666667,1.6288888888888888,19.458601863367868,19.86828041085277,16.026429122721748,0.0,0.0,0.0,0.8191666666666665,0.9101388888888889,4.8326022222222225,5.731628222222223
2023-01-02 14:00:00,4.953405121449047,6.123096,0.7383333333333333,18.569781319170698,0,14,2,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,3.9339605160936952,4.586644292904704,4.8530644015060345,5.896314666666666,5.248368,14.773184,0.7666666666666666,0.8088888888888889,1.653333333333333,19.82660104566995,19.458601863367868,17.40476849863713,0.0,0.0,0.0,0.8044444444444444,0.8786574074074074,5.048584444444445,5.575041111111111
2023-01-02 15:00:00,6.0900833880450245,5.442752,0.7116666666666666,18.5783296484262,0,15,2,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,4.953405121449047,3.9339605160936952,6.29709602235123,6.123096,5.896314666666666,15.518322666666668,0.7383333333333333,0.7666666666666666,1.63,18.569781319170698,19.82660104566995,17.919911490462738,0.0,0.0,0.0,0.7798148148148147,0.8477777777777779,5.318562222222222,5.372557777777778
2023-01-02 16:00:00,2.087817364890673,5.442752,0.7188888888888889,18.70295982544584,0,16,2,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,6.0900833880450245,4.953405121449047,3.645749509629949,5.442752,6.123096,13.736469333333332,0.7116666666666666,0.7383333333333333,1.5744444444444443,18.5783296484262,18.569781319170698,17.763678489359744,0.0,0.0,0.0,0.7610185185185184,0.8235185185185186,5.442752,5.275365777777778
2023-01-02 17:00:00,3.865671434610985,5.799122666666666,0.726111111111111,17.739486203385074,0,17,2,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,2.087817364890673,6.0900833880450245,4.908642958171424,5.442752,5.442752,13.153317333333334,0.7188888888888889,0.7116666666666666,1.4827777777777778,18.70295982544584,18.5783296484262,17.412244943813114,0.0,0.0,0.0,0.7450925925925925,0.8056481481481481,5.658734222222222,5.197072222222222
2023-01-02 18:00:00,5.347787030441151,7.095016,0.7200000000000001,18.28685912956041,0,18,2,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,3.865671434610985,2.087817364890673,5.889435772427061,5.799122666666666,5.442752,13.833661333333334,0.726111111111111,0.7188888888888889,1.5361111111111112,17.739486203385074,18.70295982544584,17.187170997785188,0.0,0.0,0.0,0.7302777777777777,0.7880555555555556,5.966508888888889,5.326661555555556
2023-01-02 19:00:00,4.853989710969317,6.155493333333333,0.6883333333333334,18.561991377300284,0,19,2,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,5.347787030441151,3.865671434610985,3.4063139736257657,7.095016,5.799122666666666,9.945981333333334,0.7200000000000001,0.726111111111111,1.511111111111111,18.28685912956041,17.739486203385074,18.319335487881357,0.0,0.0,0.0,0.7172222222222221,0.7681944444444445,6.009705333333333,5.4211537777777785
2023-01-02 20:00:00,2.6786341440548966,6.673850666666667,0.6911111111111111,17.495894826173075,0,20,2,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,4.853989710969317,5.347787030441151,3.954644474884821,6.155493333333333,7.095016,8.164128,0.6883333333333334,0.7200000000000001,1.3633333333333333,18.561991377300284,18.28685912956041,17.756148636020722,0.0,0.0,0.0,0.7093518518518519,0.756898148148148,6.1014977777777775,5.575041111111111
2023-01-02 21:00:00,3.938347594906973,4.730010666666667,0.668888888888889,18.50336014960007,0,21,2,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,2.6786341440548966,4.853989710969317,2.5863438930944884,6.673850666666667,6.155493333333333,9.298034666666666,0.6911111111111111,0.6883333333333334,1.241111111111111,17.495894826173075,18.561991377300284,18.543782674734203,0.0,0.0,0.0,0.7022222222222223,0.7410185185185184,5.982707555555556,5.650634888888889
2023-01-02 22:00:00,5.031083232614554,4.406037333333334,0.6411111111111111,18.176325751802832,0,22,2,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,3.938347594906973,2.6786341440548966,5.3026653868437865,4.730010666666667,6.673850666666667,6.641453333333334,0.668888888888889,0.6911111111111111,1.235,18.50336014960007,17.495894826173075,18.21430374381383,0.0,0.0,0.0,0.6892592592592592,0.7251388888888889,5.809921777777778,5.626336888888889
2023-01-02 23:00:00,4.464909709056943,3.790488,0.6594444444444444,18.7300550351389,0,23,2,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,5.031083232614554,3.938347594906973,5.377906391462392,4.406037333333334,4.730010666666667,4.5356266666666665,0.6411111111111111,0.668888888888889,1.183888888888889,18.176325751802832,18.50336014960007,19.304770169470743,0.0,0.0,0.0,0.6781481481481482,0.7116203703703703,5.475149333333333,5.566941777777778
2023-01-03 00:00:00,6.290191395401699,5.669533333333334,0.67,18.67591460626898,0,0,3,1,0.0,1.0,0.49999999999999994,0.8660254037844387,4.464909709056943,5.031083232614554,4.800838890206176,3.790488,4.406037333333334,7.127413333333333,0.6594444444444444,0.6411111111111111,1.1222222222222222,18.7300550351389,18.176325751802832,18.151467514963525,0.0,0.0,0.0,0.6698148148148149,0.7000462962962963,5.237568888888889,5.602038888888889
2023-01-03 01:00:00,3.21172116471376,5.572341333333334,0.6544444444444445,18.48716643264405,0,1,3,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,6.290191395401699,4.464909709056943,4.817934542274927,5.669533333333334,3.790488,9.427624,0.67,0.6594444444444444,1.106111111111111,18.67591460626898,18.7300550351389,19.03668016879295,0.0,0.0,0.0,0.6641666666666667,0.6906944444444445,5.1403768888888886,5.575041111111111
2023-01-03 02:00:00,6.058678224368848,2.8509653333333334,0.6377777777777778,19.34175303892714,0,2,3,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,3.21172116471376,6.290191395401699,6.359208970370762,5.572341333333334,5.669533333333334,8.002141333333332,0.6544444444444445,0.67,1.116111111111111,18.48716643264405,18.67591460626898,18.387391609008755,0.0,0.0,0.0,0.6552777777777777,0.6823148148148149,4.5032293333333335,5.302363555555556
2023-01-03 03:00:00,5.941287490877002,0.1619866666666666,0.6194444444444445,19.678298281037804,0,3,3,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,6.058678224368848,3.21172116471376,5.4163888251472985,2.8509653333333334,5.572341333333334,7.872551999999999,0.6377777777777778,0.6544444444444445,1.0822222222222222,19.34175303892714,18.48716643264405,19.65986615031717,0.0,0.0,0.0,0.6470370370370371,0.6746296296296297,3.741892,4.862299777777777
2023-01-03 04:00:00,3.837635073242337,3.077746666666666,0.655,18.03137186397242,0,4,3,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,5.941287490877002,6.058678224368848,2.7922051768518528,0.1619866666666666,2.8509653333333334,6.609056,0.6194444444444445,0.6377777777777778,1.01,19.678298281037804,19.34175303892714,18.454359194342864,0.0,0.0,0.0,0.6493518518518518,0.6693055555555555,3.520510222222222,4.665216
2023-01-03 05:00:00,5.247234637670945,5.34556,0.6522222222222223,18.85693365126484,0,5,3,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,3.837635073242337,5.941287490877002,5.516423210494474,3.077746666666666,0.1619866666666666,6.738645333333333,0.655,0.6194444444444445,0.9405555555555556,18.03137186397242,19.678298281037804,18.282353981349456,0.0,0.0,0.0,0.6481481481481483,0.6631481481481482,3.7796888888888893,4.627419111111111
2023-01-03 06:00:00,3.9769871611051806,6.673850666666667,0.6188888888888889,17.9996012371947,0,6,3,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,5.247234637670945,3.837635073242337,4.833557148156063,5.34556,3.077746666666666,5.539943999999999,0.6522222222222223,0.655,0.9311111111111112,18.85693365126484,18.03137186397242,18.39137190177292,0.0,0.0,0.0,0.6396296296296297,0.6547222222222223,3.9470751111111113,4.592322
2023-01-03 07:00:00,4.913364775133064,6.868234666666666,0.585,18.105122311060796,0,7,3,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,3.9769871611051806,5.247234637670945,5.430669440375728,6.673850666666667,5.34556,5.021586666666667,0.6188888888888889,0.6522222222222223,0.9266666666666666,17.9996012371947,18.85693365126484,18.485533107623187,0.0,0.0,0.0,0.6280555555555556,0.6461111111111112,4.163057333333334,4.651717111111111
2023-01-03 08:00:00,6.577102037299009,7.127413333333333,0.601111111111111,19.198252353164403,0,8,3,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,4.913364775133064,3.9769871611051806,6.275170090269384,6.868234666666666,6.673850666666667,4.827202666666667,0.585,0.6188888888888889,0.8266666666666667,18.105122311060796,17.9996012371947,17.55740914755707,0.0,0.0,0.0,0.6219444444444444,0.6386111111111111,4.8757986666666655,4.689514
2023-01-03 09:00:00,4.700058694129413,7.613373333333333,0.5627777777777777,18.53695891223495,0,9,3,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,6.577102037299009,4.913364775133064,3.616043158129704,7.127413333333333,6.868234666666666,3.822885333333333,0.601111111111111,0.585,0.8594444444444443,19.198252353164403,18.105122311060796,19.125100603488917,0.0,0.0,0.0,0.6124999999999999,0.6297685185185186,6.117696444444444,4.929794222222221
2023-01-03 10:00:00,6.185714466031346,8.876869333333334,0.5933333333333333,18.42787927263043,0,10,3,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,4.700058694129413,6.577102037299009,4.19436525625425,7.613373333333333,7.127413333333333,4.697613333333334,0.5627777777777777,0.601111111111111,0.8316666666666667,18.53695891223495,19.198252353164403,19.2568333018864,0.0,0.0,0.0,0.6022222222222222,0.625787037037037,7.084216888888888,5.302363555555555
2023-01-03 11:00:00,4.405013175783069,11.274272000000002,0.5983333333333333,17.206779141062214,0,11,3,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,6.185714466031346,4.700058694129413,5.421302147801451,8.876869333333334,7.613373333333333,4.5032293333333335,0.5933333333333333,0.5627777777777777,0.8216666666666667,18.42787927263043,18.53695891223495,19.86828041085277,0.0,0.0,0.0,0.5932407407407406,0.6206944444444444,8.072335555555556,5.926012222222223
2023-01-03 12:00:00,4.804703970542961,13.866058666666667,0.6649999999999999,18.079882016473224,0,12,3,1,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,4.405013175783069,6.185714466031346,4.586644292904704,11.274272000000002,8.876869333333334,5.248368,0.5983333333333333,0.5933333333333333,0.8088888888888889,17.206779141062214,18.42787927263043,19.458601863367868,0.0,0.0,0.0,0.6009259259259259,0.6202777777777778,9.271036888888888,6.609056
2023-01-03 13:00:00,4.648022809582645,11.177079999999998,0.7455555555555556,17.39868438387199,0,13,3,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,4.804703970542961,4.405013175783069,3.9339605160936952,13.866058666666667,11.274272000000002,5.896314666666666,0.6649999999999999,0.5983333333333333,0.7666666666666666,18.079882016473224,17.206779141062214,19.82660104566995,0.0,0.0,0.0,0.6276851851851851,0.6278703703703703,9.989177777777778,7.076117555555555
2023-01-03 14:00:00,4.402068913594867,9.7192,0.755,16.9707277901089,0,14,3,1,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,4.648022809582645,4.804703970542961,4.953405121449047,11.177079999999998,13.866058666666667,6.123096,0.7455555555555556,0.6649999999999999,0.7383333333333333,17.39868438387199,18.079882016473224,18.569781319170698,0.0,0.0,0.0,0.6533333333333333,0.637638888888889,10.421142222222223,7.6484704444444445
2023-01-03 15:00:00,3.842339955683189,13.60688,0.8816666666666667,16.79391941014765,1,15,3,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,4.402068913594867,4.648022809582645,6.0900833880450245,9.7192,11.177079999999998,5.442752,0.755,0.7455555555555556,0.7116666666666666,16.9707277901089,17.39868438387199,18.5783296484262,0.0,0.0,0.0,0.7064814814814815,0.6594907407407408,11.42006,8.768878222222222
2023-01-03 16:00:00,5.081319762291088,14.352018666666666,1.0433333333333332,17.75555149913006,0,16,3,1,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,3.842339955683189,4.402068913594867,2.087817364890673,13.60688,9.7192,5.442752,0.8816666666666667,0.755,0.7188888888888889,16.79391941014765,16.9707277901089,18.70295982544584,1.0,0.0,0.0,0.7814814814814813,0.6918518518518518,12.332584888888888,9.708400888888889
2023-01-03 17:00:00,6.646819707766856,11.387662666666666,1.07,17.325161534098573,0,17,3,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,5.081319762291088,3.842339955683189,3.865671434610985,14.352018666666666,13.60688,5.799122666666666,1.0433333333333332,0.8816666666666667,0.726111111111111,17.75555149913006,16.79391941014765,17.739486203385074,0.0,1.0,0.0,0.8600925925925925,0.7266666666666667,12.351483333333332,10.211909444444444
2023-01-03 18:00:00,5.221152013015499,18.98483733333333,1.2655555555555555,17.350212772480397,0,18,3,1,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,6.646819707766856,5.081319762291088,5.347787030441151,11.387662666666666,14.352018666666666,7.095016,1.07,1.0433333333333332,0.7200000000000001,17.325161534098573,17.75555149913006,18.28685912956041,0.0,0.0,0.0,0.9601851851851851,0.7805555555555554,13.20461311111111,11.237825
2023-01-03 19:00:00,6.57220878241584,17.850930666666667,1.36,17.00539736133906,0,19,3,1,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,5.221152013015499,6.646819707766856,4.853989710969317,18.98483733333333,11.387662666666666,6.155493333333333,1.2655555555555555,1.07,0.6883333333333334,17.350212772480397,17.325161534098573,18.561991377300284,0.0,0.0,0.0,1.0625925925925925,0.845138888888889,14.316921555555558,12.153049666666666
2023-01-03 20:00:00,3.240415546620626,17.105791999999997,1.475,18.41394122697116,0,20,3,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,6.57220878241584,5.221152013015499,2.6786341440548966,17.850930666666667,18.98483733333333,6.673850666666667,1.36,1.2655555555555555,0.6911111111111111,17.00539736133906,17.350212772480397,17.495894826173075,0.0,0.0,0.0,1.1825925925925926,0.917962962962963,15.548020222222222,12.984581222222223
2023-01-03 21:00:00,4.824982164383796,17.49456,1.51,14.364285544103602,0,21,3,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,3.240415546620626,6.57220878241584,3.938347594906973,17.105791999999997,17.850930666666667,4.730010666666667,1.475,1.36,0.668888888888889,18.41394122697116,17.00539736133906,18.50336014960007,0.0,0.0,0.0,1.2873148148148148,0.9968981481481481,16.19596688888889,13.808013444444443
2023-01-03 22:00:00,4.795577363870627,15.874693333333331,1.49,16.400674658819224,0,22,3,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,4.824982164383796,3.240415546620626,5.031083232614554,17.49456,17.105791999999997,4.406037333333334,1.51,1.475,0.6411111111111111,14.364285544103602,18.41394122697116,18.176325751802832,0.0,0.0,0.0,1.3617592592592593,1.0716203703703704,16.449746,14.391165444444441
2023-01-03 23:00:00,5.63045307103705,16.652229333333334,1.5088888888888887,17.37604586881196,0,23,3,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,4.795577363870627,4.824982164383796,4.464909709056943,15.874693333333331,17.49456,3.790488,1.49,1.51,0.6594444444444444,16.400674658819224,14.364285544103602,18.7300550351389,0.0,0.0,0.0,1.4349074074074075,1.1475,17.327173777777777,14.839328555555554
2023-01-04 00:00:00,5.608305656799374,19.406002666666662,1.7561111111111112,15.789713865706512,0,0,4,1,0.0,1.0,0.49999999999999994,0.8660254037844387,5.63045307103705,4.795577363870627,6.290191395401699,16.652229333333334,15.874693333333331,5.669533333333334,1.5088888888888887,1.49,0.67,17.37604586881196,16.400674658819224,18.67591460626898,0.0,0.0,0.0,1.5166666666666666,1.2384259259259258,17.397367999999997,15.300990555555552
2023-01-04 01:00:00,6.453130570898616,18.142506666666662,2.0216666666666665,16.589877634116622,0,1,4,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,5.608305656799374,5.63045307103705,3.21172116471376,19.406002666666662,16.652229333333334,5.572341333333334,1.7561111111111112,1.5088888888888887,0.6544444444444445,15.789713865706512,17.37604586881196,18.48716643264405,0.0,0.0,0.0,1.6269444444444445,1.3447685185185183,17.445963999999996,15.881442777777776
2023-01-04 02:00:00,5.173357068357333,18.093910666666662,2.065555555555556,15.658182516744995,1,2,4,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,6.453130570898616,5.608305656799374,6.058678224368848,18.142506666666662,19.406002666666662,2.8509653333333334,2.0216666666666665,1.7561111111111112,0.6377777777777778,16.589877634116622,15.789713865706512,19.34175303892714,0.0,0.0,0.0,1.7253703703703707,1.4539814814814818,17.610650444444442,16.57933533333333
2023-01-04 03:00:00,4.739043430679023,16.069077333333333,1.9144444444444444,16.32981290217141,0,3,4,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,5.173357068357333,6.453130570898616,5.941287490877002,18.093910666666662,18.142506666666662,0.1619866666666666,2.065555555555556,2.0216666666666665,0.6194444444444445,15.658182516744995,16.589877634116622,19.678298281037804,1.0,0.0,0.0,1.7927777777777776,1.5400462962962962,17.373069999999995,16.784518444444444
2023-01-04 04:00:00,3.212874172086156,15.388733333333333,1.95,16.85485911100556,0,4,4,1,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,4.739043430679023,5.173357068357333,3.837635073242337,16.069077333333333,18.093910666666662,3.077746666666666,1.9144444444444444,2.065555555555556,0.655,16.32981290217141,15.658182516744995,18.03137186397242,0.0,1.0,0.0,1.8694444444444445,1.6156018518518518,17.292076666666663,16.87091133333333
2023-01-04 05:00:00,6.096026853871291,15.161952,1.887222222222222,17.122700591646698,0,5,4,1,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387,3.212874172086156,4.739043430679023,5.247234637670945,15.388733333333333,16.069077333333333,5.34556,1.95,1.9144444444444444,0.6522222222222223,16.85485911100556,16.32981290217141,18.85693365126484,0.0,0.0,0.0,1.9325,1.6837037037037037,17.043697111111108,17.18543544444444
2023-01-04 06:00:00,4.832345041832376,14.935170666666666,1.8,16.401773325184422,0,6,4,1,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,6.096026853871291,3.212874172086156,3.9769871611051806,15.161952,15.388733333333333,6.673850666666667,1.887222222222222,1.95,0.6188888888888889,17.122700591646698,16.85485911100556,17.9996012371947,0.0,0.0,0.0,1.9398148148148149,1.728240740740741,16.298558444444442,16.847963222222223
2023-01-04 07:00:00,6.92007306108817,16.587434666666667,1.815555555555556,17.386876000880385,0,7,4,1,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,4.832345041832376,6.096026853871291,4.913364775133064,14.935170666666666,15.161952,6.868234666666666,1.8,1.887222222222222,0.585,16.401773325184422,17.122700591646698,18.105122311060796,0.0,0.0,0.0,1.905462962962963,1.766203703703704,16.03937977777778,16.74267188888889
2023-01-04 08:00:00,4.913611742772165,15.356336,1.825,14.592642063886506,1,8,4,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,6.92007306108817,4.832345041832376,6.577102037299009,16.587434666666667,14.935170666666666,7.127413333333333,1.815555555555556,1.8,0.601111111111111,17.386876000880385,16.401773325184422,19.198252353164403,0.0,0.0,0.0,1.8653703703703703,1.7953703703703703,15.583117333333334,16.596883888888886
2023-01-04 09:00:00,5.674559625967361,15.777501333333332,1.772222222222222,16.662968464903997,0,9,4,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,4.913611742772165,6.92007306108817,4.700058694129413,15.356336,16.587434666666667,7.613373333333333,1.825,1.815555555555556,0.5627777777777777,14.592642063886506,17.386876000880385,18.53695891223495,1.0,0.0,0.0,1.8416666666666668,1.8172222222222223,15.534521333333332,16.453795666666664
2023-01-04 10:00:00,5.123525311261148,16.231064,1.8516666666666663,17.375401062430686,0,10,4,1,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,5.674559625967361,4.913611742772165,6.185714466031346,15.777501333333332,15.356336,8.876869333333334,1.772222222222222,1.825,0.5933333333333333,16.662968464903997,14.592642063886506,18.42787927263043,0.0,1.0,0.0,1.8252777777777778,1.847361111111111,15.674909777777778,16.483493222222222
