datetime,temp_c,wind_speed_knots,wave_height_m,visibility_km,incidents
2023-01-01 22:00:00,5.3026653868437865,6.641453333333334,1.235,18.21430374381383,0
2023-01-01 23:00:00,5.377906391462392,4.5356266666666665,1.183888888888889,19.304770169470743,0
2023-01-02 00:00:00,4.800838890206176,7.127413333333333,1.1222222222222222,18.151467514963525,0
2023-01-02 01:00:00,4.8179345422749265,9.427624,1.106111111111111,19.03668016879295,0
2023-01-02 02:00:00,6.359208970370762,8.002141333333332,1.116111111111111,18.387391609008755,0
2023-01-02 03:00:00,5.4163888251472985,7.872551999999999,1.0822222222222222,19.659866150317175,0
2023-01-02 04:00:00,2.7922051768518528,6.609056,1.01,18.454359194342864,0
2023-01-02 05:00:00,5.516423210494474,6.738645333333333,0.9405555555555556,18.282353981349456,0
2023-01-02 06:00:00,4.833557148156063,5.539943999999999,0.9311111111111111,18.391371901772917,0
2023-01-02 07:00:00,5.430669440375728,5.021586666666667,0.9266666666666666,18.485533107623187,0
2023-01-02 08:00:00,6.275170090269384,4.827202666666667,0.8266666666666667,17.55740914755707,0
2023-01-02 09:00:00,3.616043158129704,3.8228853333333332,0.8594444444444443,19.125100603488914,0
2023-01-02 10:00:00,4.19436525625425,4.697613333333334,0.8316666666666667,19.256833301886402,0
2023-01-02 11:00:00,5.421302147801451,4.5032293333333335,0.8216666666666667,19.868280410852766,0
2023-01-02 12:00:00,4.586644292904704,5.248368,0.8088888888888889,19.458601863367868,0
2023-01-02 13:00:00,3.9339605160936952,5.896314666666666,0.7666666666666666,19.82660104566995,0
2023-01-02 14:00:00,4.953405121449047,6.123096,0.7383333333333333,18.569781319170698,0
2023-01-02 15:00:00,6.0900833880450245,5.442752,0.7116666666666666,18.578329648426198,0
2023-01-02 16:00:00,2.087817364890673,5.442752,0.7188888888888889,18.702959825445838,0
2023-01-02 17:00:00,3.865671434610985,5.799122666666666,0.726111111111111,17.739486203385074,0
2023-01-02 18:00:00,5.347787030441151,7.095016,0.7200000000000001,18.286859129560412,0
2023-01-02 19:00:00,4.853989710969317,6.155493333333333,0.6883333333333334,18.561991377300284,0
2023-01-02 20:00:00,2.6786341440548966,6.673850666666667,0.6911111111111111,17.495894826173075,0
2023-01-02 21:00:00,3.9383475949069733,4.730010666666667,0.668888888888889,18.50336014960007,0
2023-01-02 22:00:00,5.031083232614554,4.406037333333334,0.6411111111111111,18.176325751802832,0
2023-01-02 23:00:00,4.4649097090569425,3.790488,0.6594444444444444,18.7300550351389,0
2023-01-03 00:00:00,6.290191395401699,5.669533333333334,0.67,18.67591460626898,0
2023-01-03 01:00:00,3.2117211647137602,5.572341333333334,0.6544444444444445,18.487166432644052,0
2023-01-03 02:00:00,6.0586782243688475,2.8509653333333334,0.6377777777777778,19.34175303892714,0
2023-01-03 03:00:00,5.941287490877002,0.16198666666666667,0.6194444444444445,19.678298281037804,0
2023-01-03 04:00:00,3.837635073242337,3.077746666666666,0.655,18.03137186397242,0
2023-01-03 05:00:00,5.247234637670945,5.34556,0.6522222222222223,18.856933651264836,0
2023-01-03 06:00:00,3.9769871611051806,6.673850666666667,0.6188888888888889,17.9996012371947,0
2023-01-03 07:00:00,4.913364775133064,6.868234666666666,0.585,18.105122311060793,0
2023-01-03 08:00:00,6.577102037299009,7.127413333333333,0.601111111111111,19.198252353164403,0
2023-01-03 09:00:00,4.700058694129413,7.613373333333333,0.5627777777777777,18.53695891223495,0
2023-01-03 10:00:00,6.185714466031346,8.876869333333334,0.5933333333333333,18.42787927263043,0
2023-01-03 11:00:00,4.405013175783069,11.274272000000002,0.5983333333333333,17.206779141062214,0
2023-01-03 12:00:00,4.804703970542961,13.866058666666667,0.6649999999999999,18.079882016473224,0
2023-01-03 13:00:00,4.648022809582645,11.177079999999998,0.7455555555555556,17.39868438387199,0
2023-01-03 14:00:00,4.402068913594867,9.7192,0.755,16.9707277901089,0
2023-01-03 15:00:00,3.842339955683189,13.606879999999999,0.8816666666666667,16.79391941014765,1
2023-01-03 16:00:00,5.081319762291088,14.352018666666666,1.0433333333333332,17.75555149913006,0
2023-01-03 17:00:00,6.646819707766856,11.387662666666666,1.07,17.325161534098573,0
2023-01-03 18:00:00,5.221152013015499,18.984837333333335,1.2655555555555555,17.350212772480397,0
2023-01-03 19:00:00,6.5722087824158395,17.850930666666667,1.36,17.00539736133906,0
2023-01-03 20:00:00,3.240415546620626,17.105791999999997,1.4749999999999999,18.41394122697116,0
2023-01-03 21:00:00,4.824982164383796,17.49456,1.51,14.364285544103602,0
2023-01-03 22:00:00,4.795577363870627,15.874693333333333,1.49,16.400674658819224,0
2023-01-03 23:00:00,5.63045307103705,16.652229333333334,1.5088888888888887,17.37604586881196,0
2023-01-04 00:00:00,5.608305656799374,19.406002666666666,1.7561111111111112,15.789713865706512,0
2023-01-04 01:00:00,6.453130570898616,18.142506666666666,2.0216666666666665,16.589877634116622,0
2023-01-04 02:00:00,5.173357068357333,18.093910666666666,2.0655555555555556,15.658182516744995,1
2023-01-04 03:00:00,4.739043430679023,16.069077333333333,1.9144444444444444,16.32981290217141,0
2023-01-04 04:00:00,3.2128741720861558,15.388733333333333,1.95,16.85485911100556,0
2023-01-04 05:00:00,6.096026853871291,15.161952,1.8872222222222221,17.122700591646698,0
2023-01-04 06:00:00,4.832345041832376,14.935170666666666,1.8,16.401773325184422,0
2023-01-04 07:00:00,6.92007306108817,16.587434666666667,1.8155555555555558,17.386876000880385,0
2023-01-04 08:00:00,4.913611742772165,15.356335999999999,1.8250000000000002,14.592642063886506,1
2023-01-04 09:00:00,5.674559625967361,15.777501333333333,1.7722222222222221,16.662968464903997,0
2023-01-04 10:00:00,5.123525311261148,16.231064,1.8516666666666666,17.375401062430686,0
2023-01-04 11:00:00,6.0966405122345355,14.578800000000001,1.7983333333333336,15.870444819883575,1
2023-01-04 12:00:00,2.4835896378577345,9.362829333333332,1.8027777777777778,17.636093417346228,0
2023-01-04 13:00:00,7.046254027519642,10.399544,1.7700000000000002,16.55835482190451,0
2023-01-04 14:00:00,5.22043686078373,8.358512,1.6577777777777776,17.560696150263478,0
2023-01-04 15:00:00,4.9945704498132395,7.742962666666666,1.482222222222222,18.237511787036837,0
2023-01-04 16:00:00,6.610591665597152,5.637136000000001,1.3922222222222222,18.664397354410486,0
2023-01-04 17:00:00,3.783020492682743,6.025904000000001,1.472222222222222,17.86744466146019,0
2023-01-04 18:00:00,4.226180455426739,7.580976,1.6805555555555554,18.374748347028987,0
2023-01-04 19:00:00,4.460769132677267,7.386592,1.6283333333333332,19.363893169526705,0
2023-01-04 20:00:00,5.074339388760541,7.2894000000000005,1.4744444444444447,18.78349661141112,0
2023-01-04 21:00:00,3.9395528446468693,9.362829333333332,1.4794444444444446,17.92487141693636,0
2023-01-04 22:00:00,6.004151926042826,9.945981333333334,1.5038888888888888,16.81736383807198,0
2023-01-04 23:00:00,4.232852661801884,8.844472,1.4388888888888889,18.080451108337396,0
2023-01-05 00:00:00,8.135808612170402,9.654405333333333,1.4277777777777778,16.757560468761657,0
2023-01-05 01:00:00,5.548581335166555,7.257002666666668,1.2866666666666668,18.510431510388486,0
2023-01-05 02:00:00,5.012195906005672,8.423306666666667,1.222222222222222,18.45468190410748,0
2023-01-05 03:00:00,4.571548239560353,5.7343280000000005,1.1733333333333331,18.250727458619817,1
2023-01-05 04:00:00,4.000061277205353,7.807757333333332,1.1738888888888888,18.163859771880507,0
2023-01-05 05:00:00,3.54045944523017,10.950298666666667,1.1994444444444443,17.207201298590995,0
2023-01-05 06:00:00,4.678821923435,12.699754666666665,1.1844444444444444,17.078636712077294,0
2023-01-05 07:00:00,4.418777355544721,12.602562666666666,1.2249999999999999,17.087042379029395,0
2023-01-05 08:00:00,4.914599221780651,11.533450666666667,1.228888888888889,16.96867836346868,0
2023-01-05 09:00:00,4.270994683695237,11.565848,1.2705555555555554,18.610786901636203,0
2023-01-05 10:00:00,6.036860505394254,6.123096,1.271111111111111,19.562194481981233,0
2023-01-05 11:00:00,3.914546709315608,3.628501333333334,1.323888888888889,18.05834209866055,0
2023-01-05 12:00:00,5.8001058196999296,9.330432,1.3205555555555557,17.23969837063134,0
2023-01-05 13:00:00,4.459939584989239,11.695437333333333,1.3844444444444444,18.363159299195015,0
2023-01-05 14:00:00,7.26626640279504,10.917901333333333,1.402222222222222,17.239551254724287,0
2023-01-05 15:00:00,6.09269159392677,9.945981333333334,1.5016666666666667,17.661001354137586,0
2023-01-05 16:00:00,5.9892304770823195,9.136048,1.478888888888889,17.907919026659737,0
2023-01-05 17:00:00,6.551855932695056,9.006458666666667,1.4727777777777777,17.263194562263013,0
2023-01-05 18:00:00,2.9662277858917405,7.775359999999999,1.4044444444444444,17.86618004726181,0
2023-01-05 19:00:00,5.47125279781014,10.205160000000001,1.3233333333333335,17.857821723581868,0
2023-01-05 20:00:00,4.2534828029104315,11.371464000000001,1.2538888888888888,17.178053217112225,0
2023-01-05 21:00:00,4.8298918722814,11.825026666666666,1.2538888888888888,18.264662232494427,0
2023-01-05 22:00:00,5.057863966977993,10.950298666666667,1.2794444444444444,18.511014563732967,0
2023-01-05 23:00:00,5.214807585683474,6.447069333333334,1.2122222222222223,17.651234553243828,0
2023-01-06 00:00:00,4.310770314665791,8.002141333333334,1.142222222222222,16.187655897151966,0
2023-01-06 01:00:00,4.559171100781658,10.593928,1.201111111111111,17.597467372356643,0
2023-01-06 02:00:00,4.2402618238887095,10.237557333333333,1.1694444444444445,18.460315040250904,0
2023-01-06 03:00:00,5.043771954297965,10.334749333333333,1.1561111111111109,17.000411862005098,0
2023-01-06 04:00:00,7.627390543026319,10.755914666666667,1.1705555555555556,16.175752624559074,0
2023-01-06 05:00:00,4.616598351489331,12.505370666666666,1.1655555555555555,16.54155820316448,1
2023-01-06 06:00:00,3.538812602828683,12.991330666666668,1.1688888888888889,17.45817343562429,1
2023-01-06 07:00:00,4.969728238278143,10.172762666666666,1.18,17.1484488901627,0
2023-01-06 08:00:00,4.164692300652077,6.965426666666666,1.125,19.30897516679852,0
2023-01-06 09:00:00,3.9973663837637545,8.196525333333334,1.1005555555555555,17.73374292295448,0
2023-01-06 10:00:00,6.4631833885169705,8.131730666666668,1.135,18.843560932781035,0
2023-01-06 11:00:00,4.407472479628472,9.686802666666667,1.1505555555555553,18.765405418879805,0
2023-01-06 12:00:00,5.741813660612423,11.403861333333333,1.135,18.383797472241096,0
2023-01-06 13:00:00,4.8381410224255035,8.650088,1.1272222222222223,17.740431605395795,0
2023-01-06 14:00:00,2.956291992906976,10.334749333333333,1.047777777777778,18.32528422461096,1
2023-01-06 15:00:00,3.6826872518455667,9.136048,1.0022222222222223,17.873732093878385,0
2023-01-06 16:00:00,5.534761542906836,7.613373333333333,1.0711111111111111,18.51945879783521,0
2023-01-06 17:00:00,6.036519444835267,7.483784,1.0161111111111112,18.87691411913019,0
2023-01-06 18:00:00,4.72489621533833,7.710565333333334,1.0250000000000001,17.632128561984626,0
2023-01-06 19:00:00,3.1413435921492163,5.896314666666666,1.0266666666666666,17.790019779480435,0
2023-01-06 20:00:00,3.479734102020075,1.1987013333333334,1.0433333333333332,18.43775049369255,0
2023-01-06 21:00:00,5.904440014868755,1.6198666666666668,1.0144444444444445,18.97946740311376,0
2023-01-06 22:00:00,3.6937359487129844,6.252685333333333,1.0038888888888888,18.08398914536957,0
2023-01-06 23:00:00,4.696675369783636,12.051808,0.9311111111111111,18.407034900585398,1
2023-01-07 00:00:00,7.232475653984895,18.239698666666666,1.0361111111111112,16.45459418138561,0
2023-01-07 01:00:00,5.011055649945509,19.60038666666667,1.2738888888888888,15.938512471013041,0
2023-01-07 02:00:00,5.189627450026468,20.377922666666667,1.4766666666666666,14.473380130120953,1
2023-01-07 03:00:00,4.067820290142888,21.252650666666664,1.6077777777777778,16.05534844057411,0
2023-01-07 04:00:00,5.940605078085853,21.706213333333334,1.6083333333333334,15.245868364285386,0
2023-01-07 05:00:00,4.378564955535967,21.447034666666667,1.5122222222222224,16.934859880320406,0
2023-01-07 06:00:00,6.502317664273785,17.81853333333333,1.3172222222222223,16.607353673802105,0
2023-01-07 07:00:00,5.5964475926490245,16.490242666666667,1.271111111111111,17.76284952476901,0
2023-01-07 08:00:00,5.829302571393241,16.198666666666664,1.136111111111111,14.897297798259734,0
2023-01-07 09:00:00,6.160400344453211,16.814216,1.1555555555555554,15.274930532354611,0
2023-01-07 10:00:00,4.690387057361567,16.619832,1.1183333333333334,17.328560040991544,1
2023-01-07 11:00:00,4.50784028844877,16.652229333333334,1.1394444444444445,16.48964994896293,0
2023-01-07 12:00:00,3.253853351512815,16.133872,1.1683333333333332,17.37941026926917,1
2023-01-07 13:00:00,5.082970571745572,15.356335999999999,1.1333333333333333,17.9153992485182,1
2023-01-07 14:00:00,7.071828293431253,15.842296,1.1094444444444445,16.19957811701313,0
2023-01-07 15:00:00,4.742641584178537,15.712706666666667,1.098888888888889,17.161442024326707,0
2023-01-07 16:00:00,4.2207304955649585,15.874693333333333,1.156111111111111,16.330245752870653,0
2023-01-07 17:00:00,1.806099768021842,14.449210666666668,1.0716666666666668,16.41285307957619,0
2023-01-07 18:00:00,5.359657384416468,13.606879999999999,0.9816666666666666,18.37399501031863,0
2023-01-07 19:00:00,6.177845524015299,15.388733333333333,0.935,17.361949178093678,0
2023-01-07 20:00:00,4.907159799002544,15.550719999999998,0.9605555555555556,16.96493351989408,0
2023-01-07 21:00:00,6.162103040260212,15.939487999999999,0.9777777777777777,16.578502560728293,0
2023-01-07 22:00:00,4.425544178109836,15.680309333333334,0.9705555555555555,16.083385617682424,0
2023-01-07 23:00:00,6.312379553465969,15.129554666666666,0.9244444444444445,16.55013112036764,0
2023-01-08 00:00:00,6.286846064743038,17.138189333333333,0.9422222222222222,16.344635239265042,0
2023-01-08 01:00:00,4.664283391379638,18.207301333333334,1.0422222222222224,15.042082087698054,0
2023-01-08 02:00:00,6.473196132407964,17.462162666666668,1.0805555555555555,17.034148622940716,1
2023-01-08 03:00:00,3.3559544889516086,18.401685333333333,1.1127777777777779,16.5884185664536,0
2023-01-08 04:00:00,7.923360316541461,17.397368,1.066111111111111,14.904723741934555,0
2023-01-08 05:00:00,6.092194618400626,17.332573333333332,0.9883333333333333,15.458444351239715,0
2023-01-08 06:00:00,3.342452924306835,17.72134133333333,0.985,16.27032845421073,0
2023-01-08 07:00:00,5.913795734947015,16.004282666666665,0.8911111111111111,16.802100681250966,0
2023-01-08 08:00:00,7.161136172926535,16.263461333333332,0.8344444444444444,16.731847882391897,0
2023-01-08 09:00:00,4.396501431971025,16.749421333333334,0.8644444444444445,16.799733280131818,1
2023-01-08 10:00:00,4.870382009019266,15.226746666666665,0.8588888888888889,15.827338574669156,0
2023-01-08 11:00:00,6.253070698878838,13.866058666666667,0.8288888888888888,17.557973674122447,1
2023-01-08 12:00:00,4.584020094852008,13.444893333333333,0.77,16.9280667747397,0
2023-01-08 13:00:00,5.170940003049344,11.598245333333333,0.8022222222222223,17.423018832761795,0
2023-01-08 14:00:00,5.9308073253753095,10.593928,0.7966666666666667,16.69435182578377,0
2023-01-08 15:00:00,6.385012121416017,7.872552,0.6866666666666666,18.729496885510354,0
2023-01-08 16:00:00,4.546119651419416,6.933029333333334,0.6644444444444444,18.79367803642603,0
2023-01-08 17:00:00,7.442073686351702,7.192208000000001,0.5666666666666667,17.895779055030772,0
2023-01-08 18:00:00,2.610122772145362,3.4665146666666664,0.5038888888888889,19.242964704775158,0
2023-01-08 19:00:00,6.458383024389306,3.7256933333333335,0.4494444444444445,19.08699009619245,0
2023-01-08 20:00:00,4.971041522925119,5.021586666666667,0.3972222222222222,17.497529883015115,0
2023-01-08 21:00:00,5.457849306188152,3.304528,0.385,18.805090389730406,0
2023-01-08 22:00:00,7.27934034954268,6.317480000000001,0.36000000000000004,17.802025074352333,0
2023-01-08 23:00:00,5.377762050635766,6.090698666666667,0.34055555555555556,18.7617251545676,0
2023-01-09 00:00:00,3.9838069859331875,9.136048,0.3333333333333333,18.15579501344479,0
2023-01-09 01:00:00,3.7635668639320308,10.399544,0.3988888888888889,18.453138067046,0
2023-01-09 02:00:00,5.867341945462634,10.237557333333333,0.4633333333333333,17.169371783443843,0
2023-01-09 03:00:00,4.715262550748732,12.602562666666666,0.5133333333333333,17.5331875050022,0
2023-01-09 04:00:00,4.973270255143626,12.796946666666665,0.6172222222222222,18.678972373447213,0
2023-01-09 05:00:00,5.112787755109339,11.144682666666668,0.6838888888888889,17.181012039914183,0
2023-01-09 06:00:00,6.122625024897118,10.658722666666668,0.7138888888888889,18.412969724691305,0
2023-01-09 07:00:00,6.182812113984508,12.440576,0.785,17.208038497244093,0
2023-01-09 08:00:00,3.258689770083068,8.099333333333332,0.785,18.519981356838056,0
2023-01-09 09:00:00,6.330427554834031,5.086381333333334,0.77,18.597809291768012,0
2023-01-09 10:00:00,5.691319342920218,6.025904000000001,0.7372222222222223,19.52408481106625,0
2023-01-09 11:00:00,7.0970728774188485,6.900631999999999,0.7272222222222222,17.979814977977394,0
2023-01-09 12:00:00,3.948220565932434,9.298034666666666,0.7016666666666667,17.069477162400776,0
2023-01-09 13:00:00,4.396725977857739,9.589610666666667,0.7044444444444444,17.519875460367142,0
2023-01-09 14:00:00,4.765912480844885,12.440576,0.7266666666666666,17.826690322821985,0
2023-01-09 15:00:00,4.831927246383135,11.727834666666666,0.7094444444444443,16.427598629819133,1
2023-01-09 16:00:00,3.013825781647417,13.218112,0.7494444444444445,18.373919297683845,0
2023-01-09 17:00:00,6.071668896597657,13.963250666666667,0.7727777777777778,17.250189398975234,0
2023-01-09 18:00:00,5.095696947036205,12.958933333333333,0.79,18.14130601246751,0
2023-01-09 19:00:00,6.569756774702644,14.837978666666666,0.7455555555555556,18.199146647819802,0
2023-01-09 20:00:00,4.524562718008467,17.235381333333333,0.8466666666666667,17.21121886478224,0
2023-01-09 21:00:00,4.806985305525452,17.008599999999998,0.9716666666666667,16.931364990638553,1
2023-01-09 22:00:00,8.017859082840156,17.867129333333335,1.0161111111111112,16.54239524529305,0
2023-01-09 23:00:00,4.053007432719735,19.60038666666667,1.0172222222222222,16.11147538147109,0
2023-01-10 00:00:00,3.6143605369833556,20.15114133333333,1.151111111111111,15.143148532769523,0
2023-01-10 01:00:00,4.930872602955631,17.883328000000002,1.1683333333333332,17.504602714812208,0
2023-01-10 02:00:00,6.411158150692089,16.198666666666664,1.0983333333333334,16.67909382123184,0
2023-01-10 03:00:00,8.046002518144318,16.231064,1.0438888888888889,17.039302923177555,0
2023-01-10 04:00:00,5.411916541571885,16.295858666666664,0.9661111111111111,15.315430035167493,0
2023-01-10 05:00:00,4.47860284634831,17.364970666666665,1.0311111111111113,16.369537714844572,0
2023-01-10 06:00:00,5.087345912519086,16.52264,1.1216666666666668,16.884355974028804,1
2023-01-10 07:00:00,4.896100015940143,16.328256,1.1649999999999998,17.582202649592297,1
2023-01-10 08:00:00,7.253886441114456,15.550719999999998,1.123888888888889,15.742828927812573,0
2023-01-10 09:00:00,3.3043977427803313,18.46648,1.0905555555555557,16.875123420168368,1
2023-01-10 10:00:00,4.3628109407166695,17.364970666666668,1.0644444444444445,17.858087661733535,0
2023-01-10 11:00:00,5.842564203501444,14.514005333333335,0.965,16.942517641025677,0
2023-01-10 12:00:00,4.848263087778265,13.412495999999999,0.9361111111111112,18.063926808774685,0
2023-01-10 13:00:00,5.556293882266778,12.343384,0.8827777777777778,17.99565445110261,1
2023-01-10 14:00:00,5.136584158616244,10.561530666666666,0.815,16.99700734900787,0
2023-01-10 15:00:00,3.6868602504861374,10.334749333333333,0.765,18.63953812329612,0
2023-01-10 16:00:00,6.152533785950728,11.760232,0.7316666666666666,17.656460837023115,1
2023-01-10 17:00:00,4.894687376576436,11.112285333333332,0.7038888888888889,18.114996103277353,0
2023-01-10 18:00:00,4.2326576294292115,11.274272000000002,0.6755555555555556,16.420752160417713,0
2023-01-10 19:00:00,3.7419608846329093,12.602562666666666,0.7433333333333333,16.58891173286401,0
2023-01-10 20:00:00,4.605605921451566,10.982695999999999,0.7155555555555555,17.39882960266888,0
2023-01-10 21:00:00,3.3800280998747163,8.520498666666667,0.706111111111111,18.638715124915063,0
2023-01-10 22:00:00,4.7395559584521125,7.224605333333334,0.6927777777777777,17.23360015251963,0
2023-01-10 23:00:00,4.7391533444695355,7.159810666666666,0.6344444444444445,17.714419331302125,0
2023-01-11 00:00:00,4.260285318465102,6.641453333333334,0.5705555555555555,18.5327747793864,0
2023-01-11 01:00:00,4.750585558478947,6.155493333333333,0.5127777777777778,17.34175035766861,1
2023-01-11 02:00:00,2.563773960110312,6.900631999999999,0.48055555555555557,18.109848387411986,0
2023-01-11 03:00:00,3.009697909676389,9.654405333333335,0.48055555555555557,17.632191060597272,0
2023-01-11 04:00:00,3.6302448734031785,10.269954666666665,0.5044444444444444,18.56646571241082,1
2023-01-11 05:00:00,3.5268663574130357,11.274272000000002,0.5105555555555555,17.683806103078023,0
2023-01-11 06:00:00,4.404454783778313,12.602562666666666,0.5966666666666667,18.274534467277658,0
2023-01-11 07:00:00,4.830491009050255,13.606880000000002,0.7205555555555555,17.550872666128935,0
2023-01-11 08:00:00,5.41328292726799,12.537768,0.7761111111111112,16.77678796544583,0
2023-01-11 09:00:00,7.447386405847612,12.926535999999999,0.775,17.59814675739711,0
2023-01-11 10:00:00,6.610757265675395,13.088522666666668,0.7466666666666667,17.911235361415493,0
2023-01-11 11:00:00,4.540981041614255,14.254826666666666,0.7466666666666667,16.399142697221762,0
2023-01-11 12:00:00,5.584820362637772,14.773184,0.8405555555555555,16.007036971777865,1
2023-01-11 13:00:00,4.053209789168769,13.704072000000002,0.9072222222222223,17.512430192299416,0
2023-01-11 14:00:00,3.492086313874894,12.764549333333335,0.8938888888888888,18.295786151430367,1
2023-01-11 15:00:00,4.147887621367943,11.468656000000001,0.8388888888888889,17.03834629556655,0
2023-01-11 16:00:00,7.4217321527305655,11.241874666666666,0.8383333333333333,17.87777584639336,0
2023-01-11 17:00:00,5.2146291755707335,10.626325333333332,0.8594444444444443,17.112429335242926,0
2023-01-11 18:00:00,7.956702329626293,11.144682666666668,0.8588888888888889,17.40673138798778,0
2023-01-11 19:00:00,4.169715369288089,11.047490666666667,0.8577777777777778,17.041139176031585,0
2023-01-11 20:00:00,4.195515109583639,8.974061333333333,0.846111111111111,17.399688225076208,0
2023-01-11 21:00:00,4.866305943727601,7.678167999999999,0.8338888888888888,17.539912478241696,0
2023-01-11 22:00:00,5.654473528467219,8.617690666666666,0.8155555555555556,17.103966210139745,0
2023-01-11 23:00:00,4.197604563598136,8.650087999999998,0.785,17.8112911393834,0
2023-01-12 00:00:00,3.744771957905025,8.974061333333333,0.7999999999999999,18.178340533913385,0
2023-01-12 01:00:00,5.780593405316598,9.816391999999999,0.7577777777777778,17.938682351884434,0
2023-01-12 02:00:00,6.00196428335962,10.464338666666666,0.7405555555555555,16.159579878211318,0
2023-01-12 03:00:00,4.806257384130384,10.010776,0.7522222222222222,18.617307625957743,0
2023-01-12 04:00:00,6.112985499595518,10.853106666666667,0.7677777777777778,17.238755352789184,1
2023-01-12 05:00:00,4.724052229650816,9.816392,0.795,16.92435512704763,0
2023-01-12 06:00:00,4.489338524443027,11.727834666666666,0.82,18.14582341910938,0
2023-01-12 07:00:00,5.13492259834119,13.963250666666667,0.8711111111111111,17.764775081627395,0
2023-01-12 08:00:00,4.616676227407005,16.781818666666666,0.9711111111111111,17.57803339548995,0
2023-01-12 09:00:00,4.642538895669994,17.688944,1.0822222222222224,16.683471603407742,0
2023-01-12 10:00:00,3.497663213286252,18.110109333333334,1.23,16.212671998195848,0
2023-01-12 11:00:00,5.148460127560876,15.712706666666664,1.327222222222222,16.825009159629513,0
2023-01-12 12:00:00,5.233679096172925,10.820709333333333,1.238888888888889,17.982700284153072,0
2023-01-12 13:00:00,5.197462882198436,8.099333333333334,1.1544444444444444,17.22670263160555,0
2023-01-12 14:00:00,5.92769399928768,6.544261333333334,1.0933333333333335,17.20276734163696,0
2023-01-12 15:00:00,6.25539492330062,6.285082666666667,1.1127777777777779,17.895929407031392,0
2023-01-12 16:00:00,6.588770669396577,4.730010666666667,1.0911111111111111,18.713627359241812,0
2023-01-12 17:00:00,3.5909022312356362,7.257002666666668,1.1116666666666666,16.885211260351166,0
2023-01-12 18:00:00,4.903814960580557,11.760232,1.0533333333333335,18.48900692738358,0
2023-01-12 19:00:00,5.229453477072059,11.079887999999999,1.0983333333333334,17.150726603340587,0
2023-01-12 20:00:00,4.64821374289311,13.315304,1.176111111111111,17.823630232329847,1
2023-01-12 21:00:00,5.213066221980638,15.097157333333334,1.3172222222222223,16.453130827878653,0
2023-01-12 22:00:00,5.058375851601471,16.943805333333334,1.3977777777777778,15.80570381722093,0
2023-01-12 23:00:00,3.384091325622295,12.732152,1.4933333333333334,17.08702639163297,0
2023-01-13 00:00:00,4.2241438943956435,18.498877333333336,1.5888888888888888,15.228332243752552,0
2023-01-13 01:00:00,6.712512997486395,18.790453333333335,1.735,15.581450300653442,0
2023-01-13 02:00:00,3.2067564950619665,23.585258666666665,2.2544444444444447,15.065329578067482,1
2023-01-13 03:00:00,5.337033806683741,22.12737866666667,2.7099999999999995,15.884540730931425,1
2023-01-13 04:00:00,3.469464577191262,24.36279466666667,2.752222222222222,14.966686927252725,0
2023-01-13 05:00:00,4.904336207638793,23.066901333333334,2.9955555555555553,13.513820034910154,1
2023-01-13 06:00:00,5.080958014178182,23.844437333333335,2.8866666666666667,13.540675268057585,1
2023-01-13 07:00:00,4.626732868098579,24.136013333333334,2.896666666666667,16.99918001166189,1
2023-01-13 08:00:00,5.161042064149069,21.090664,2.905,14.403254300124567,0
